permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,last_milestone_at
/company/asset-international,Asset International,web,20000000,unknown,USA,CT,New York,stamford,1,1/1/1985,7/7/2009,7/7/2009,5/1/2010
/company/assetvue,Asset Vue LLC.,enterprise,200000,unknown,USA,PA,Philadelphia,bristol,1,8/11/2011,10/23/2011,10/23/2011,8/1/2011
/company/assia,ASSIA,software,42344067,unknown,USA,CA,SF Bay,redwood city,4,1/1/2003,11/1/2009,6/12/2013,5/1/2013
/company/assistly,Desk,web,5700000,acquired,USA,CA,SF Bay,san francisco,2,1/1/2009,4/15/2010,1/4/2011,6/11/2012
/company/associated-material-processing,Associated Material Processing,NULL,250000,unknown,USA,OK,Stillwater,stillwater,1,NULL,7/18/2012,7/18/2012,NULL
/company/associatedcontent,Associated Content,web,21400000,acquired,USA,CO,Denver,denver,3,NULL,1/1/2006,4/28/2009,2/10/2011
/company/assured-labor,Assured Labor,web,6500000,unknown,USA,NY,New York,new york,2,5/1/2008,4/29/2010,4/24/2013,4/24/2013
/company/assured-pharmacy,ASSURED PHARMACY,biotech,600000,unknown,USA,TX,Dallas,frisco,1,NULL,2/25/2013,2/25/2013,NULL
/company/assurerx-health,AssureRx Health,biotech,39500000,unknown,USA,OH,Cincinnati,mason,4,1/1/2006,1/11/2011,5/30/2012,NULL
/company/assurz,Assurz,NULL,5000000,unknown,USA,CA,SF Bay,redwood city,1,NULL,1/25/2006,1/25/2006,NULL
/company/aster-data-systems,Aster Data Systems,software,53000000,acquired,USA,CA,SF Bay,san carlos,4,7/1/2005,11/1/2005,9/22/2010,3/20/2011
/company/asteres,Asteres,biotech,8000000,unknown,USA,CA,San Diego,san diego,4,1/1/2003,9/23/2003,6/5/2008,NULL
/company/asthmapolis,Asthmapolis,biotech,11958200,unknown,USA,WI,Madison,madison,2,NULL,4/1/2013,4/5/2013,4/5/2013
/company/asthmatx,Asthmatx,biotech,50000000,acquired,USA,CA,SF Bay,sunnyvale,1,1/1/2003,5/16/2007,5/16/2007,NULL
/company/astrid,Astrid,software,400000,acquired,USA,CA,SF Bay,san francisco,1,1/1/2008,4/13/2012,4/13/2012,7/6/2013
/company/astrolome,AstroloMe,games_video,300000,unknown,USA,NULL,United States - Other,NULL,1,1/1/2011,4/14/2011,4/14/2011,4/14/2011
/company/astute-medical,Astute Medical,biotech,86150000,unknown,USA,CA,San Diego,san diego,4,1/1/2007,5/1/2008,6/7/2012,NULL
/company/astute-networks,"Astute Networks, Inc",enterprise,22000000,unknown,USA,CA,San Diego,san diego,3,1/1/2000,10/1/2009,6/17/2012,6/18/2012
/company/asuragen,Asuragen,biotech,75000000,unknown,USA,TX,Austin,austin,3,1/1/2006,6/1/2006,3/20/2013,NULL
/company/at-the-pool,At The Pool,web,750000,unknown,USA,CA,Los Angeles,santa monica,1,9/1/2011,11/27/2012,11/27/2012,NULL
/company/atari,Atari,games_video,7260000,unknown,USA,NY,New York,new york,1,1/1/1972,9/15/2005,9/15/2005,6/30/2013
/company/aternity,Aternity,software,25500000,unknown,USA,MA,Boston,westborough,3,1/1/2004,2/14/2005,10/11/2011,8/10/2010
/company/athena-design-systems,Athena Design Systems,software,4000000,unknown,USA,CA,SF Bay,santa clara,1,1/1/2003,1/29/2007,1/29/2007,NULL
/company/athena-feminine-technologies,Athena Feminine Technologies,biotech,2000000,unknown,USA,CA,SF Bay,orinda,1,1/1/1996,9/2/2009,9/2/2009,NULL
/company/athenix,Athenix,biotech,43500000,acquired,USA,NC,Raleigh-Durham,research triangle park,4,NULL,9/10/2001,7/23/2008,NULL
/company/atheromed,AtheroMed,biotech,5958124,unknown,USA,CA,SF Bay,menlo park,1,1/1/2006,4/3/2013,4/3/2013,NULL
/company/athigo,Athigo,software,200000,unknown,USA,MA,Boston,newton,1,1/1/2011,1/1/2011,1/1/2011,NULL
/company/athletes-performance,Athletes' Performance,other,22500000,unknown,USA,AZ,Phoenix,phoenix,2,1/1/1999,10/17/2006,7/10/2012,NULL
/company/athletic-standard,Athletic Standard,other,100000,unknown,USA,RI,Rhode Island - Other,NULL,1,12/1/2010,1/1/2011,1/1/2011,NULL
/company/athoc,AtHoc,software,5600000,unknown,USA,CA,SF Bay,san mateo,1,1/1/1999,6/21/2012,6/21/2012,1/1/2012
/company/atieva,Atieva,hardware,31000000,unknown,USA,CA,SF Bay,redwood city,2,1/1/2007,12/17/2009,1/20/2011,2/1/2011
/company/atigeo,Atigeo,software,5387632,unknown,USA,WA,Seattle,bellevue,1,5/17/2005,2/19/2010,2/19/2010,NULL
/company/atilekt,Atilekt,ecommerce,125000,unknown,USA,CA,SF Bay,san jose,1,2/17/2012,7/1/2011,7/1/2011,10/15/2012
/company/ativa-medical,Ativa Medical,biotech,165000,unknown,USA,MN,Minneapolis,saint paul,1,1/1/2008,6/5/2013,6/5/2013,NULL
/company/atlanta-micro,Atlanta Micro,ecommerce,1500000,unknown,USA,GA,Atlanta,alpharetta,1,NULL,6/3/2013,6/3/2013,NULL
/company/atlantetrek,AtlanteTrek,software,50000,unknown,USA,WA,Seattle,seattle,1,12/1/2009,2/5/2011,2/5/2011,NULL
/company/atlantic-tele-network,Atlantic Tele-Network,public_relations,39700000,ipo,USA,MA,Boston,salem,1,1/1/1987,12/24/2009,12/24/2009,NULL
/company/atlantis-computing,Atlantis Computing,software,30000000,unknown,USA,CA,SF Bay,mountain view,2,1/1/2006,8/25/2010,5/15/2013,NULL
/company/atlas-guides,Atlas Guides,other,400000,unknown,USA,OR,Eugene,bend,1,1/1/2008,5/11/2010,5/11/2010,NULL
/company/atlas-powered,Atlas Powered,mobile,700000,unknown,USA,CA,Los Angeles,santa monica,1,8/1/2011,12/1/2012,12/1/2012,12/5/2011
/company/atlas5d,Atlas5D,other,152500,unknown,USA,MA,Boston,cambridge,1,1/3/2012,5/1/2013,5/1/2013,NULL
/company/atmospheir,Atmospheir,other,400000,unknown,USA,NY,New York,new york,1,11/1/2011,2/1/2013,2/1/2013,NULL
/company/atom-entertainment,Atom Entertainment,web,22900000,acquired,USA,CA,SF Bay,san francisco,1,NULL,3/1/2001,3/1/2001,NULL
/company/atomic-moguls,Atomic Moguls,web,1050000,unknown,USA,WA,Seattle,seattle,1,1/1/2007,2/26/2007,2/26/2007,NULL
/company/atossa-genetics,Atossa Genetics,biotech,7600000,unknown,USA,WA,Seattle,seattle,2,1/1/2009,6/27/2011,4/11/2013,5/25/2010
/company/atreca,Atreca,biotech,6000000,unknown,USA,CA,SF Bay,san carlos,1,NULL,9/25/2012,9/25/2012,NULL
/company/atrenta,Atrenta,software,28852167,unknown,USA,CA,SF Bay,san jose,3,1/1/2001,12/30/2005,1/4/2013,2/1/2010
/company/atrica,Atrica,public_relations,22200000,unknown,USA,CA,SF Bay,santa clara,1,1/1/2000,4/5/2006,4/5/2006,7/1/2000
/company/atrua,Atrua Technologies,mobile,13000000,acquired,USA,CA,SF Bay,campbell,3,1/1/2000,12/7/2006,2/25/2009,2/1/2006
/company/attainia,Attainia,software,800000,unknown,USA,CA,SF Bay,mountain view,1,NULL,1/23/2006,1/23/2006,NULL
/company/attask,AtTask,software,37000000,unknown,USA,UT,Salt Lake City,lehi,3,3/1/2001,6/3/2007,10/31/2012,6/20/2013
/company/attendio,Attendio,software,965000,unknown,USA,CA,SF Bay,mountain view,1,1/1/2006,1/1/2007,1/1/2007,NULL
/company/attendware,Attendware,software,1000000,unknown,USA,MA,Boston,boston,1,NULL,6/25/2013,6/25/2013,NULL
/company/attenex,Attenex,software,5000000,acquired,USA,WA,Seattle,seattle,1,1/1/2000,5/23/2005,5/23/2005,NULL
/company/atterocor,Atterocor,biotech,24522872,unknown,USA,MI,Detroit,ann arbor,2,1/1/2012,8/3/2012,2/26/2013,12/1/2012
/company/atticous,Atticous,web,25000,unknown,USA,TX,Dallas,dallas,1,7/1/2011,4/2/2012,4/2/2012,8/1/2011
/company/attivio,Attivio,software,90140000,unknown,USA,MA,Boston,newton,4,8/1/2007,2/2/2008,1/7/2013,1/1/2011
/company/attorneyfee-4,AttorneyFee,legal,250000,unknown,USA,CA,SF Bay,mountain view,1,9/11/2011,7/7/2011,7/7/2011,3/30/2013
/company/attracta,Attracta,network_hosting,2500000,unknown,USA,CA,Napa,napa,1,8/15/2009,8/15/2009,8/15/2009,5/22/2013
/company/attributor,Attributor,software,25200000,acquired,USA,CA,SF Bay,san mateo,4,10/1/2005,1/28/2006,6/10/2010,6/10/2010
/company/attune-foods,Attune Foods,other,5000000,unknown,USA,CA,SF Bay,san francisco,1,1/1/2006,12/21/2009,12/21/2009,NULL
/company/attune-systems,Attune Systems,hardware,18000000,closed,USA,CA,SF Bay,santa clara,2,1/1/1999,6/27/2006,11/14/2006,NULL
/company/attunity,Attunity,NULL,3500000,unknown,USA,MA,Boston,burlington,1,NULL,9/21/2011,9/21/2011,2/14/2012
/company/atyr-pharma,aTyr Pharma,biotech,45500000,unknown,USA,CA,San Diego,san diego,3,1/1/2005,4/18/2007,10/26/2010,NULL
/company/auction-com-2,Auction.com,NULL,91700000,unknown,USA,CA,Los Angeles,irvine,1,NULL,1/9/2013,1/9/2013,6/21/2013
/company/auction-holdings,Auction Holdings,software,13000000,unknown,USA,MA,Boston,allston,1,1/1/1989,12/24/2009,12/24/2009,NULL
/company/auctionpal,auctionPAL,NULL,2400000,unknown,USA,MA,Boston,waltham,1,1/1/2005,3/1/2007,3/1/2007,NULL
/company/auctionpay,AuctionPay,web,5500000,acquired,USA,OR,Portland,portland,1,1/1/2002,9/26/2006,9/26/2006,10/25/2005
/company/auctomatic,Auctomatic,web,400000,acquired,USA,CA,SF Bay,san francisco,2,NULL,1/1/2007,1/1/2007,NULL
/company/audax-health-solutions,Audax Health Solutions,software,20959128,unknown,USA,DC,Washington DC,washington,1,1/1/2010,1/17/2013,1/17/2013,NULL
/company/audible-magic,Audible Magic,software,1280000,unknown,USA,CA,SF Bay,los gatos,1,1/1/1999,8/24/2009,8/24/2009,NULL
/company/audience,Audience,semiconductor,15000000,unknown,USA,CA,SF Bay,mountain view,1,7/1/2000,2/1/2009,2/1/2009,NULL
/company/audiencescience-inc,AudienceScience,enterprise,32546875,unknown,USA,WA,Seattle,bellevue,4,1/1/2003,10/15/2009,4/10/2013,4/8/2013
/company/audiocasefiles,AudioCaseFiles,web,250000,acquired,USA,MA,Boston,cambridge,1,2/1/2006,10/1/2007,10/1/2007,7/5/2012
/company/audiolife,Audiolife,ecommerce,4500000,acquired,USA,CA,Los Angeles,van nuys,2,1/18/2008,10/1/2005,11/1/2007,9/1/2009
/company/audiomicro,AudioMicro,games_video,1250000,unknown,USA,CA,Los Angeles,sherman oaks,2,5/24/2008,10/20/2008,2/1/2011,11/15/2011
/company/audioname,AudioName,web,25000,unknown,USA,OR,Portland,portland,1,4/1/2011,11/3/2011,11/3/2011,10/1/2012
/company/audiosocket,Audiosocket,games_video,1900000,unknown,USA,WA,Seattle,seattle,3,5/1/2008,1/1/2008,5/2/2013,4/1/2012
/company/audiotag,AudioTag,advertising,330000,unknown,USA,CA,SF Bay,san francisco,1,6/1/2011,1/1/2012,1/1/2012,NULL
/company/auditude,Auditude,advertising,38000000,acquired,USA,CA,SF Bay,palo alto,4,1/1/1999,1/1/2007,1/24/2011,4/25/2011
/company/audtionbooth,AuditionBooth,NULL,80000,unknown,USA,NJ,Allendale,allendale,1,1/1/2009,1/6/2010,1/6/2010,NULL
/company/augmenix,Augmenix,biotech,9100000,unknown,USA,MA,Boston,waltham,2,1/1/2008,10/16/2009,1/3/2011,1/3/2011
/company/augmentix,Augmentix,hardware,8590000,unknown,USA,TX,Austin,austin,1,1/1/2003,8/12/2005,8/12/2005,3/1/2009
/company/augustine-temperature-management,Augustine Temperature Management,biotech,105000,unknown,USA,MN,Minneapolis,eden prairie,1,1/1/2008,6/26/2013,6/26/2013,NULL
/company/aura-biosciences,Aura Biosciences,biotech,7626728,unknown,USA,MA,Boston,cambridge,3,NULL,9/1/2010,12/26/2012,NULL
/company/aurasense-therapeutics,AuraSense Therapeutics,biotech,5400000,unknown,USA,IL,Chicago,evanston,1,NULL,12/21/2011,12/21/2011,NULL
/company/aurora-biofuels,Aurora Biofuels,cleantech,62000000,unknown,USA,CA,California - Other,NULL,4,1/1/2007,1/24/2007,8/19/2011,9/27/2012
/company/aurora-feint,Aurora Feint,mobile,7660000,unknown,USA,CA,SF Bay,burlingame,2,1/1/2008,10/29/2009,7/8/2010,2/25/2011
/company/aurora-spectral-technologies,Aurora Spectral Technologies,biotech,10000,unknown,USA,WI,Milwaukee,shorewood,1,1/1/2010,6/26/2013,6/26/2013,NULL
/company/aushon-biosystems,Aushon BioSystems,biotech,7500000,unknown,USA,MA,Boston,billerica,2,NULL,12/21/2011,9/24/2012,1/1/2003
/company/auspex-pharmaceuticals,Auspex Pharmaceuticals,biotech,37000000,unknown,USA,CA,San Diego,vista,2,NULL,10/13/2010,11/8/2012,1/1/1995
/company/ausra,Ausra,cleantech,123300000,unknown,USA,CA,SF Bay,mountain view,4,NULL,9/1/2007,4/22/2009,9/1/2009
/company/austin-logistics-incorporated,Austin Logistics Incorporated,software,8000000,unknown,USA,TX,Austin,austin,1,1/1/1992,10/28/2005,10/28/2005,1/1/2002
/company/austin-tetra,Austin-Tetra,NULL,3500000,unknown,USA,TX,Dallas,irving,1,1/1/1993,6/23/2005,6/23/2005,NULL
/company/autekbio,AutekBio,biotech,4100000,unknown,USA,CA,SF Bay,santa clara,2,NULL,8/7/2007,10/22/2007,NULL
/company/authenticlick,Authenticlick,search,5000000,unknown,USA,CA,Los Angeles,los angeles,1,8/5/2005,2/1/2006,2/1/2006,11/1/2007
/company/authentidate-holding,Authentidate Holding,software,6650000,unknown,USA,NJ,Berkeley Heights,berkeley heights,1,1/1/1985,6/20/2013,6/20/2013,NULL
/company/authentium,Authentium,software,21000000,unknown,USA,FL,Palm Beach,palm beach gardens,2,1/1/1999,4/25/2006,4/1/2007,NULL
/company/authentix,Authentix,other,15000000,unknown,USA,TX,Dallas,addison,1,NULL,9/29/2011,9/29/2011,10/10/2012
/company/authernative,Authernative,software,2500000,unknown,USA,CA,SF Bay,redwood city,1,1/1/2000,4/12/2006,4/12/2006,NULL
/company/authorgen,authorGEN,web,8700000,unknown,USA,NULL,United States - Other,NULL,2,5/24/2005,12/1/2006,9/10/2007,9/1/1997
/company/authoria,Peopleclick Authoria,software,22500000,acquired,USA,MA,Boston,waltham,1,1/1/1997,9/28/2007,9/28/2007,11/1/2009
/company/authorly,Authorly,software,150000,unknown,USA,CA,Los Angeles,west hollywood,1,NULL,10/1/2012,10/1/2012,5/1/2012
/company/autobike,AutoBike,hardware,332000,unknown,USA,MI,Detroit,troy,4,1/1/2011,1/1/2012,11/1/2012,1/1/2011
/company/autogenomics,AutoGenomics,biotech,12165600,unknown,USA,CA,San Diego,vista,2,1/1/1999,3/28/2007,1/11/2013,NULL
/company/autogrid,Autogrid,NULL,9000000,unknown,USA,CA,SF Bay,palo alto,1,NULL,10/29/2012,10/29/2012,NULL
/company/automated-insights,Automated Insights,software,5300000,unknown,USA,NC,Raleigh-Durham,durham,2,6/1/2007,8/1/2010,9/1/2011,5/20/2013
/company/automated-trading-desk,Automated Trading Desk,software,60000000,unknown,USA,SC,Mount Pleasant,mount pleasant,1,1/1/1988,1/6/2007,1/6/2007,NULL
/company/automattic,Automattic,web,30600000,unknown,USA,CA,SF Bay,san francisco,2,7/1/2005,10/1/2005,1/1/2008,5/24/2013
/company/autonet-mobile,Autonet Mobile,hardware,10255000,unknown,USA,CA,Marin,marin,1,1/1/2005,3/17/2010,3/17/2010,NULL
/company/autonomic-technologies,Autonomic Technologies,biotech,55000000,unknown,USA,CA,SF Bay,san francisco,3,1/1/2007,1/14/2008,10/11/2011,3/1/2012
/company/autorealty,AutoRealty,software,300000,unknown,USA,TX,Dallas,hurst,1,1/1/1991,12/11/2009,12/11/2009,NULL
/company/autoref-com,AutoRef.com,web,850000,unknown,USA,CA,Los Angeles,santa monica,1,12/28/2010,4/12/2013,4/12/2013,4/1/2013
/company/autotask,Autotask,software,6000000,unknown,USA,NY,East Greenbush,east greenbush,1,1/1/2001,6/20/2006,6/20/2006,12/23/2010
/company/autovirt,AutoVirt,software,24300000,unknown,USA,NH,Nashua,nashua,7,1/1/2007,1/1/2007,5/24/2011,5/24/2011
/company/auvitek-international,Auvitek International,semiconductor,9000000,unknown,USA,TX,Dallas,plano,1,3/1/2004,5/9/2006,5/9/2006,NULL
/company/auxogyn,Auxogyn,biotech,38000000,unknown,USA,CA,SF Bay,menlo park,2,NULL,2/2/2012,6/5/2012,NULL
/company/av-homes,AV Homes,other,135000000,ipo,USA,PA,Pittsburg,pittsburgh,1,NULL,6/19/2013,6/19/2013,NULL
/company/ava-ai,AVA.ai,web,16000000,unknown,USA,WA,unknown,bellingham wa,1,1/1/2007,5/2/2013,5/2/2013,3/1/2013
/company/ava-solar,AVA Solar,cleantech,104000000,unknown,USA,CO,Loveland,loveland,1,NULL,8/29/2008,8/29/2008,NULL
/company/avaak,Avaak,mobile,17000000,unknown,USA,CA,San Diego,san diego,2,1/1/2004,10/3/2008,3/22/2010,3/22/2010
/company/availigent,Availigent,software,12200000,unknown,USA,CA,SF Bay,san jose,1,1/1/1998,7/17/2006,7/17/2006,5/1/2005
/company/availink,Availink,semiconductor,14000000,unknown,USA,MD,Washington DC,germantown,1,1/1/2005,1/1/2006,1/1/2006,NULL
/company/availmedia,Avail Media,games_video,42000000,unknown,USA,VA,Washington DC,reston,2,NULL,5/1/2007,11/1/2007,4/9/2012
/company/avalan-wireless-systems,AvaLAN Wireless Systems,mobile,700000,unknown,USA,AL,Madison,madison,1,1/1/2012,4/3/2012,4/3/2012,NULL
/company/avalanche-technology,Avalanche Technology,semiconductor,54000000,unknown,USA,CA,SF Bay,fremont,4,1/1/2006,2/5/2010,3/8/2013,2/1/2011
/company/avalara,Avalara,software,25325355,unknown,USA,WA,Seattle,bainbridge island,3,1/1/2004,5/27/2010,1/8/2013,11/1/2010
/company/avalon-solutions-group,Avalon Solutions Group,software,412500,unknown,USA,MD,Washington DC,damascus,1,1/1/2012,7/2/2013,7/2/2013,NULL
/company/avanir-pharmaceuticals,Avanir Pharmaceuticals,biotech,30000000,unknown,USA,CA,Los Angeles,aliso viejo,1,NULL,6/26/2012,6/26/2012,NULL
/company/avansci-bio,AvanSci Bio,hardware,800000,unknown,USA,UT,Salt Lake City,salt lake city,1,1/1/2011,3/13/2013,3/13/2013,NULL
/company/avant-credit,AvantCredit,other,34000000,unknown,USA,IL,Chicago,chicago,2,11/1/2012,5/8/2013,5/8/2013,NULL
/company/avantis-medical-systems,Avantis Medical Systems,biotech,37782081,unknown,USA,CA,SF Bay,sunnyvale,6,1/1/2004,11/1/2006,3/8/2013,10/1/2010
/company/avantra-biosciences,Avantra Biosciences,biotech,8000000,unknown,USA,MA,Boston,woburn,1,1/1/2010,10/7/2011,10/7/2011,NULL
/company/avasure-holdings,AvaSure Holdings,hardware,552300,unknown,USA,MI,unknown,belmont,1,NULL,6/11/2013,6/11/2013,NULL
/company/avatar-reality,Avatar Reality,games_video,4200000,unknown,USA,HI,Honolulu,honolulu,1,NULL,3/24/2010,3/24/2010,11/8/2010
/company/avaxia-biologics,Avaxia Biologics,biotech,17100000,unknown,USA,MA,Boston,lexington,3,NULL,2/14/2012,6/7/2013,NULL
/company/avectra,Avectra,software,26500000,unknown,USA,VA,Washington DC,mclean,1,1/1/1994,10/25/2007,10/25/2007,3/1/2010
/company/avedro,Avedro,biotech,87800000,unknown,USA,MA,Boston,waltham,5,1/1/2007,1/6/2011,3/5/2013,5/9/2011
/company/avega-systems,Avega Systems,hardware,9500000,unknown,USA,CA,SF Bay,mountain view,2,1/1/2005,4/1/2007,1/13/2010,NULL
/company/aveksa,Aveksa,software,28000000,unknown,USA,MA,Boston,waltham,3,1/1/2004,6/14/2006,2/25/2009,3/20/2012
/company/avelas-biosciences,Avelas Biosciences,biotech,7650000,unknown,USA,CA,San Diego,la jolla,1,NULL,12/6/2012,12/6/2012,NULL
/company/avelis,Avelis,NULL,250000,unknown,USA,AZ,Phoenix,scottsdale,1,1/1/2007,8/3/2012,8/3/2012,NULL
/company/avelle,Bag Borrow or Steal,web,19000000,unknown,USA,WA,Seattle,seattle,3,1/1/2004,5/1/2006,7/20/2011,NULL
/company/avenda-systems,Avenda Systems,security,5000000,acquired,USA,CA,SF Bay,santa clara,1,1/1/2006,3/15/2008,3/15/2008,NULL
/company/aventa-technologies,Aventa Technologies,NULL,1000000,unknown,USA,MA,Boston,danvers,1,1/1/2012,9/13/2012,9/13/2012,NULL
/company/aveo-pharmaceuticals,AVEO Pharmaceuticals,biotech,45000000,ipo,USA,MA,Boston,cambridge,2,1/1/2012,7/21/2009,5/28/2010,6/15/2011
/company/aver-informatics,Aver Informatics,software,2475000,unknown,USA,WI,Green Bay,green bay,3,6/4/2010,10/27/2010,3/29/2013,7/6/2010
/company/averail,Averail,mobile,6250000,unknown,USA,CA,SF Bay,san jose,2,1/1/2011,7/26/2011,3/20/2012,4/9/2014
/company/avere-systems,Avere Systems,NULL,37000000,unknown,USA,PA,Pittsburg,pittsburgh,2,1/1/2008,8/5/2010,7/10/2012,7/1/2012
/company/aveso,Aveso,NULL,6250000,unknown,USA,MN,Minneapolis,fridley,1,NULL,10/23/2006,10/23/2006,2/1/2008
/company/aviacomm,Aviacomm,semiconductor,500000,unknown,USA,CA,SF Bay,santa clara,1,1/1/2009,5/23/2013,5/23/2013,NULL
/company/aviaer,Lyfft,enterprise,2500000,unknown,USA,CA,SF Bay,san francisco,1,5/15/2011,4/11/2012,4/11/2012,NULL
/company/aviary,Aviary,mobile,17000000,unknown,USA,NY,New York,ny,3,1/1/2007,1/1/2007,6/27/2012,4/25/2013
/company/aviate,Aviate,network_hosting,1800000,unknown,USA,CA,SF Bay,san francisco,1,NULL,5/11/2013,5/11/2013,7/5/2013
/company/avicode,AVIcode,software,1000000,unknown,USA,MD,Baltimore,baltimore,1,NULL,1/1/2009,1/1/2009,10/6/2010
/company/avid-radiopharmaceuticals,Avid Radiopharmaceuticals,biotech,69900000,acquired,USA,PA,Philadelphia,philadelphia,4,1/1/2005,1/25/2005,5/21/2009,NULL
/company/avidbiotics,AvidBiotics,biotech,1000000,unknown,USA,CA,SF Bay,south san francisco,1,NULL,11/7/2007,11/7/2007,NULL
/company/avidia,Avidia,advertising,72300000,acquired,USA,CA,SF Bay,mountain view,2,1/1/2003,5/6/2005,5/9/2006,NULL
/company/avieon,Avieon,semiconductor,750000,unknown,USA,CA,SF Bay,santa clara,1,3/15/2005,7/15/2007,7/15/2007,3/15/2008
/company/aviga-systems,Aviga Systems,mobile,750000,unknown,USA,CA,SF Bay,campbell,1,6/1/2008,6/1/2008,6/1/2008,8/1/2009
/company/aviir,Aviir,biotech,54500000,unknown,USA,CA,SF Bay,palo alto,7,1/1/2005,10/3/2007,6/21/2013,1/1/2006
/company/avila-therapeutics,Avila Therapeutics,biotech,4000000,acquired,USA,MA,Boston,waltham,1,NULL,1/20/2012,1/20/2012,NULL
/company/avinci-media,aVinci Media,software,1552627,unknown,USA,UT,Salt Lake City,draper,2,1/1/2003,3/19/2010,4/1/2010,NULL
/company/avinger,Avinger,biotech,80500000,unknown,USA,CA,SF Bay,redwood city,3,1/1/2007,1/11/2011,7/10/2012,1/1/2013
/company/avisena,Avisena,software,2500000,acquired,USA,FL,Miami,miami,1,1/1/2001,7/11/2011,7/11/2011,11/27/2012
/company/avm-biotechnology,AVM Biotechnology,biotech,708000,unknown,USA,WA,Seattle,seattle,1,1/1/2008,6/3/2013,6/3/2013,NULL
/company/avnera,Avnera,hardware,55725153,unknown,USA,OR,Portland,beaverton,6,1/1/2004,6/1/2004,2/11/2013,6/1/2007
/company/avolent,Avolent,software,9000000,unknown,USA,CA,SF Bay,san francisco,1,1/1/1995,10/9/2006,10/9/2006,2/1/2007
/company/avosoft,Avosoft,software,100000,unknown,USA,NY,New York,new york,1,4/1/2010,1/5/2010,1/5/2010,NULL
/company/avventa,avVenta,advertising,20000000,unknown,USA,NY,New York,new york,1,1/1/2005,1/14/2009,1/14/2009,6/1/2011
/company/avvenu,Avvenu,NULL,1500000,acquired,USA,CA,SF Bay,palo alto,1,NULL,6/1/2006,6/1/2006,NULL
/company/avvo,Avvo,web,23000000,unknown,USA,WA,Seattle,seattle,3,6/1/2007,1/1/2006,3/17/2010,11/29/2012
